generation,reward
16790, -20.6
16800, -23.7
16810, -22.6
16820, -31.3
16830, -42.3
16840, -39.9
16850, -43.8
16860, -35.8
16870, -38.2
16880, -38.6
16890, -40.0
16900, -37.2
16910, -30.6
16920, -29.3
16930, -13.9
16940, -9.3
16950, -20.9
16960, -32.3
16970, -29.8
16980, -23.7
16990, -25.6
17000, -23.7
17010, -29.0
17020, -33.2
17030, -40.8
17040, -33.7
17050, -22.3
17060, -12.3
17070, -12.9
17080, -24.4
17090, -22.2
17100, -22.8
17110, -16.9
17120, -14.8
17130, -4.8
17140, -15.5
17150, -15.2
17160, -22.7
17170, -25.5
17180, -24.8
17190, -22.2
17200, -26.2
17210, -34.9
17220, -34.7
17230, -41.0
17240, -34.0
17250, -32.1
17260, -22.8
17270, -18.6
17280, -13.4
17290, -23.0
17300, -19.4
17310, -19.7
17320, -27.1
17330, -36.4
17340, -48.4
17350, -65.6
17360, -73.0
17370, -80.9
17380, -75.0
17390, -79.9
17400, -87.8
17410, -90.4
17420, -91.9
17430, -82.8
17440, -75.4
17450, -56.2
17460, -61.0
17470, -53.9
17480, -65.2
17490, -62.7
17500, -52.3
17510, -56.3
17520, -66.4
17530, -76.8
17540, -73.2
17550, -87.9
17560, -80.1
17570, -77.8
